"id","latlng","typeroute","adresse","commune","codepostal","hdebut","hfin","saufjour","services","carburants","activite"
"95130002","48.98975,2.22909","R","116 AV GL LECLERC","FRANCONVILLE","95130","08:00","19:00","Dimanche","Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Lavage multi-programmes|Station de gonflage|Location de véhicule","","T"
"95220002","49.00291,2.18698","R","34 Avenue de la Libération","Herblay","95220","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98","O"
"95160003","49.00536,2.31694","R","Avenue de Domont","MONTMORENCY","95160","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes","E10|Gazole|SP98","O"
"95310005",,"R","56 RUE DE PARIS|RN 14","SAINT-OUEN-L'AUMONE","95310","01:00","01:00",,,"","T"
"95220004","49.00439,2.19034","R","Avenue de la Libération","HERBLAY","95220","08:00","19:30","Dimanche","Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Station de lavage|Lavage multi-programmes|Station de gonflage|Baie de service auto|Location de véhicule","","T"
"95100023","48.94943,2.24047","R","9 rue des Grives ZAC de la Fosse aux loups","ARGENTEUIL","95100","01:00","01:00",,"Automate CB|Lavage haute-pression","","O"
"95190002","49.01583,2.46974","R","32  AVENUE DE LA GARE","Goussainville","95190","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","","O"
"95130004","48.98521,2.22495","R","116 Rue du Général Leclerc","Franconville","95130","01:00","01:00",,"Boutique non alimentaire|Restauration sur place|Carburant qualité supérieure|Station de gonflage|Baie de service auto|Location de véhicule","Gazole|SP98|SP95","O"
"95310008","49.03938,2.11607","R","56 Rue de Paris","Saint ouen l'aumone","95310","01:00","01:00",,"Baie de service auto|Boutique alimentaire|Boutique non alimentaire|Location de véhicule|Piste poids lourds|Station de gonflage","Gazole|SP98|SP95","O"
"95170002","48.96097,2.32571","R","17 Route de Saint-Denis","Deuil-la-Barre","95170","01:00","01:00",,,"E10|Gazole|SP98","O"
"95100027","48.94889,2.20959","R","Rue de la Fosse aux Loups","Argenteuil","95100","07:00","20:00",,"Automate CB|Lavage haute-pression|Station de gonflage","E10|Gazole|SP98","O"
"95137001","48.9868629699,2.21813619218","R","362 Rue du Général Leclerc","FRANCONVILLE","95130","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Station de gonflage","E10|Gazole|SP98|SP95","O"
"95190003","49.02173,2.45565","R","1 rue Jacques Anquetil","GOUSSAINVILLE","95190","01:00","01:00",,,"Gazole|SP98|SP95","O"
"95430001","49.08025,2.19575","R","37 Rue Pasteur","Butry-sur-Oise","95430","07:30","19:00","Samedi|Dimanche","Toilettes publiques|Boutique alimentaire|Station de lavage|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Baie de service auto","","O"
"95150002","49.0159409245,2.20719526702","R","180 Rue d'Herblay","TAVERNY","95150","01:00","01:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de pétrole lampant","Gazole|SP98|SP95","O"
"95100021","48.93972,2.23338","R","63 Avenue Jean Jaurès","Argenteuil","95100","06:00","21:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Station de gonflage|Baie de service auto","E10|Gazole","O"
"95110001","48.9671420202,2.26207404804","R","38/42 BLD GABRIEL PERI","SANNOIS","95110","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Piste poids lourds|Vente de gaz domestique|Lavage haute-pression|Station de gonflage","E10|Gazole|SP98","O"
"95270004","49.08545,2.41556","R","RN 16","ÉPINAY-CHAMPLâTREUX","95270","06:00","20:00",,"Toilettes publiques|Carburant qualité supérieure|Automate CB|Boutique alimentaire|Station de gonflage","SP95","O"
"95380001","49.0492235177,2.49840197537","R","zi de la briquetterie","LOUVRES","95380","01:00","01:00",,"Automate CB","Gazole|SP98|SP95","O"
"95330006",,"R","2 avenue du Lycée","DOMONT","95330","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de pétrole lampant|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Baie de service auto","","O"
"95350001","48.99326,2.35838","R","47 Avenue du Général de Gaulle","SAINT-BRICE-SOUS-FORêT","95350","06:00","22:00",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Piste poids lourds|Toilettes publiques|Vente de gaz domestique|Station de lavage","E10|Gazole|SP98","O"
"95170001","48.96829,2.31584","R","28 Avenue de la Division Leclerc","Deuil-la-Barre","95170","06:00","22:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Station de gonflage|Baie de service auto","E10|Gazole","O"
"95290001","49.1236550919,2.24847878103","R","BOULEVARD TILSIT","L'ISLE-ADAM","95290","01:00","01:00",,"Vente de gaz domestique|GPL|Station de lavage","Gazole|E85|SP98|GPLc|SP95","O"
"95140001","48.9749875923,2.4176564324","R","Boulevard de la MUETTE","GARGES-LèS-GONESSE","95140","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL","Gazole|SP98|GPLc|SP95","O"
"95340003","49.14473,2.28074","R","Rue du 8 Mai 1945","PERSAN","95340","08:15","19:15",,"Piste poids lourds","E10|Gazole|SP98|SP95","O"
"95300001","49.04464,2.09609","R","11 Avenue du Général Gabriel Delarue","PONTOISE","95300","06:00","22:00",,"Vente de gaz domestique|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Piste poids lourds","","N"
"95100011","48.94267,2.25258","R","2 Avenue Gabriel Péri","Argenteuil","95100","01:00","01:00",,,"E10|Gazole|SP98","O"
"95230002","48.98058,2.2922","R","59 Avenue Kellermann","Soisy-sous-Montmorency","95230","06:00","22:00",,"Toilettes publiques|Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","","O"
"95330004","49.03103,2.33143","R","RN 1    BP4","Domont","95330","01:00","01:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage|Automate CB","E10|Gazole|GPLc","O"
"95100017","48.94943,2.24047","R","ZACde la fosse aux loups rue des grives","ARGENTEUIL","95100","07:00","20:00",,"Automate CB|Station de lavage|Lavage haute-pression|Station de gonflage","","O"
"95260002","49.14134,2.27806","R","Rue Saint-Roch","BEAUMONT-SUR-OISE","95260","01:00","01:00",,,"E10|Gazole|SP98","O"
"95420002","49.15667,1.78367","R","route de rouen","MAGNY-EN-VEXIN","95420","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"95100018","48.94943,2.24047","R","07 BOULEVARD DES MARTYRS DE CHATEAUBRIAND","ARGENTEUIL","95100","07:00","20:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage","","O"
"95370003","48.99151,2.18185","R","211 Boulevard de Pontoise","MONTIGNY-LES-CORMEILLES","95370","05:00","01:00",,"Piste poids lourds|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","E10|Gazole","O"
"95420001","49.13514,1.78964","R","RN 14","CHARMONT","95420","07:00","21:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Station de gonflage|Vente de gaz domestique|Vente de pétrole lampant","E10|Gazole","O"
"95280001","49.00048,2.01646","R","Rue Cordon de l'Hautil","Cergy","95280","01:00","01:00",,"Automate CB","Gazole|SP98|SP95","O"
"95320001","49.0126893553,2.24928233076","R","Avenue Jean Rostand","SAINT-LEU-LA-FORêT","95320","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds|Vente de gaz domestique|Station de lavage|Toilettes publiques","E10|Gazole|SP98","O"
"95390001","49.00317,2.26178","R","41 Avenue du Général Leclerc","Saint-Prix","95390","09:00","20:00","Dimanche","Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","E10|Gazole|SP98|SP95","O"
"95220003","49.00595,2.17235","R","61 Boulevard DU HAVRE","Herblay","95220","01:00","01:00",,,"E10|Gazole|SP98","O"
"95100009","48.95763,2.27971","R","RUE JACQUES BREL","Argenteuil","95100","00:00","00:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage","E10|Gazole|E85|SP98","O"
"95100020","48.92974,2.23277","R","140 Quai de Bezons","ARGENTEUIL","95100","06:30","21:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","","O"
"95270001","49.1123558619,2.42197452849","R","LE CLOS PONTCEL RN16","LUZARCHES","95270","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"95220005","49.00469,2.12666","R","421 Route de Conflans","Herblay","95220","01:00","01:00",,"Boutique alimentaire","E10|Gazole|SP98","O"
"95310009","49.03958,2.11572","R","52 Rue de Paris","ST OUEN L AUMONE","95310","06:00","22:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Station de gonflage|Baie de service auto","E10|Gazole","O"
"95440002","49.0295462428,2.38973215212","R","Route Nationale 16","ÉCOUEN","95440","01:00","01:00",,"Vente de gaz domestique|Station de gonflage|Piste poids lourds","Gazole|SP95","O"
"95100002","48.95463,2.27332595196","R","176 Avenue de Stalingrad","ARGENTEUIL","95100","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Piste poids lourds|Toilettes publiques|Station de lavage","E10|Gazole|SP98","O"
"95400007","49.00541,2.39731","R","Place Victor Hugo","Villiers-le-Bel","95400","01:00","01:00",,"Automate CB","Gazole|SP98|SP95","O"
"95370001","48.9931313182,2.19812828272","R","86 Boulevard Victor Bordier","MONTIGNY-LèS-CORMEILLES","95370","01:00","01:00",,"Automate CB|Vente de fioul domestique","Gazole|SP98|SP95","O"
"95100007","48.9428,2.24801","R","112 Rue Paul Vaillant-Couturier","Argenteuil","95100","07:00","21:30",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Station de gonflage","E10|Gazole","O"
"95310002","49.0477566552,2.13195072067","R","RN184, ZA du VERT GALANT","SAINT-OUEN-L'AUMONE","95310","05:00","21:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Toilettes publiques|Piste poids lourds","E10|Gazole|SP98","O"
"81150001","43.91944,2.02862","R","RTE DE TOULOUSE D988","Marssac-sur-Tarn","81150","07:00","19:30","Dimanche","Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage|Baie de service auto|Piste poids lourds|Vente de gaz domestique|Vente de pétrole lampant|Location de véhicule","E10|Gazole|SP98","O"
"82000004","44.00416,1.3412","R","350 Avenue de Toulouse","MONTAUBAN","82000","06:15","21:45",,"Boutique alimentaire|GPL|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Piste poids lourds|Lavage haute-pression","E10|Gazole|SP98|GPLc","O"
"82017001","44.02902,1.36963","R","785 Avenue Jean Moulin","MONTAUBAN","82000","01:00","01:00","Dimanche","Automate CB|Vente de gaz domestique|Carburant qualité supérieure|GPL|Piste poids lourds","E10|Gazole|SP98|GPLc","O"
"81250001","43.88354,2.46819","R","13 Avenue de Millau","Alban","81250","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","","N"
"81230003","43.70786,2.69896","R","64 Av de Naurois","Lacaune","81230","07:30","19:30",,,"Gazole|SP95","O"
"81700001","43.566157545,2.00426744688","R","Avenue de Revel","PUYLAURENS","81700","01:00","01:00",,"Automate CB|Vente de gaz domestique|Piste poids lourds","","N"
"82100005","44.06046,1.09828","R","Route de Moissac","Castelsarrasin","82100","01:00","01:00",,,"E10|Gazole|SP95","O"
"81100003","43.59747,2.25955","R","154 Avenue Charles de Gaulle","CASTRES","81100","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98","O"
"81260003","43.62471,2.47854","R","Chemin de Castres Ã  Brassac","BRASSAC","81260","08:00","19:30",,"Restauration sur place|Bar|Vente de gaz domestique|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds","Gazole|SP98|SP95","O"
"81100005","43.6201786903,2.26949652971","R","1 avenue Georges Pompidou","CASTRES","81100","07:00","20:00","Dimanche","Automate CB|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Piste poids lourds","Gazole|SP98|SP95","O"
"81200002","43.49394,2.37836","R","RN 112","MAZAMET","81200","01:00","01:00","Dimanche","Vente de gaz domestique|GPL|Station de gonflage|Station de lavage","Gazole|SP98|GPLc|SP95","O"
"81500004","43.7043567908,1.80005500095","R","ROUTE DE SAINT SULPICE","LAVAUR","81500","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de pétrole lampant|Station de gonflage|Station de lavage|Lavage multi-programmes|Piste poids lourds","E10|Gazole|SP98","O"
"81370001","43.77025,1.67338","R","254 Avenue des Terres Noires","SAINT-SULPICE","81370","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL|Station de lavage|Lavage multi-programmes|Piste poids lourds","Gazole|SP98|SP95","O"
"82000011","44.02227,1.37852","R","Avenue des Mourets","Montauban","82000","08:30","19:00","Dimanche","Automate CB|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds","Gazole|SP98|SP95","O"
"82000010","44.03328,1.37466","R","445 Avenue de Paris","Montauban","82000","01:00","01:00",,"Automate CB|Station de gonflage|Lavage multi-programmes|Piste poids lourds","E10|Gazole|SP98|GPLc|SP95","O"
"82120001","43.95901,0.92112","R","rue notre dame","Lavit","82120","00:00","23:59",,"Automate CB|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage","Gazole|SP98|SP95","O"
"82160002","44.2314,1.75828","R","Z.A. le Chirou","Caylus","82160","01:00","01:00",,"Automate CB|Toilettes publiques|Vente de gaz domestique|Station de gonflage|Location de véhicule","Gazole|SP98|SP95","O"
"81160003",,"R","70 Avenue Jean Jaurès","SAINT-JUéRY","81160","00:00","00:00","Lundi|Mardi|Mercredi|Jeudi|Vendredi|Samedi|Dimanche",,"","O"
"81230002","43.7069234896,2.69423193964","R","Avenue de Naurois","LACAUNE","81230","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage","E10|Gazole|SP98|SP95","O"
"82000012","44.02562,1.36573","R","284 Avenue Jean Moulin","MONTAUBAN","82000","07:00","20:00","Dimanche","Vente de fioul domestique|Carburant qualité supérieure|Baie de service auto|Boutique alimentaire|Vente de gaz domestique|Station de gonflage|Piste poids lourds","Gazole|SP98|SP95","O"
"81190001","44.13775,2.16595","R","9 Av de Carmaux","Mirandol-Bourgnounac","81190","08:00","18:30","Dimanche",,"","O"
"81290002","43.5483,2.27344","R","Route de l'Aéroport","Labruguière","81290","01:00","01:00",,"Automate CB|Vente de gaz domestique","E10|Gazole|SP95","O"
"81220001","43.64323,2.04636","R","Le Bourg","Lalbarède","81220","01:00","01:00",,"Vente de gaz domestique|Vente de fioul domestique|Station de gonflage|Boutique alimentaire","Gazole","O"
"81310003","43.88947,1.79336","R","LIEU DIT LES ROBERTES","Lisle-sur-Tarn","81310","01:00","01:00",,"Station de lavage","Gazole|SP98|SP95","O"
"81200001","43.50784,2.35375","R","Boulevard du Thoré","AUSSILLON","81200","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Piste poids lourds","Gazole|SP98|GPLc|SP95","O"
"81600001","43.89221,1.90828","R","Route de Toulouse","GAILLAC","81600","01:00","01:00","Dimanche","Vente de gaz domestique|Automate CB|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage|Piste poids lourds","Gazole|E85|SP98|SP95","O"
"82000007","44.02545,1.33122","R","395 Avenue de Bordeaux","MONTAUBAN","82000","01:00","01:00",,,"E10|Gazole|SP95","O"
"81700003","43.56973,2.00829","R","ROUTE DE REVEL","Puylaurens","81700","01:00","01:00",,,"Gazole|SP98|SP95","O"
"81500002","43.70322,1.80442","R","12 Route de St Sulpice","Lavaur","81500","06:00","21:00","Lundi","Carburant qualité supérieure","Gazole|SP95","O"
"81800002","43.8240598699,1.72761040899","R","RD 988 - Plaine de Fongrave","RABASTENS","81800","01:00","01:00",,"Automate CB|Station de lavage","Gazole","O"
"81120002","43.77115,2.18349","R","27 Rue de la Bouriotte","Réalmont","81120","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage","Gazole|SP98|SP95","O"
"81300001","43.7596917928,1.96428409176","R","Avenue du Maréchal Juin","GRAULHET","81300","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","E10|Gazole|SP98|SP95","O"
"81130001","43.9894697158,2.13866166569","R","Rue de la Sigalarie","Cagnac-les-Mines","81130","01:00","01:00",,"Automate CB","Gazole|SP98|SP95","O"
"81115001","43.58934,2.1857","R","10, Rue Albert Calmette","Castres","81100","01:00","01:00",,"Automate CB|Toilettes publiques|Espace bébé / change|Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Restauration sur place|Bar|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|Carburant qualité supérieure|GPL|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds|Relais colis","Gazole|SP98|GPLc|SP95","O"
"81500003","43.70855,1.81727","R","Avenue Jacques Besse","Lavaur","81500","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression","E10|Gazole|SP98|SP95","O"
"81370002","43.76664,1.69252","R","102 Route de Lavaur","SAINT-SULPICE","81370","07:00","19:00","Dimanche","Toilettes publiques|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage haute-pression|Location de véhicule","Gazole|SP95","O"
"81300005","43.76687,1.99547","R","19 Avenue Marcel Pagnol","GRAULHET","81300","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"81800003","43.82975,1.74016","R","Route d'Albi","Rabastens","81800","01:00","01:00",,"Automate CB|Station de lavage|Lavage multi-programmes|Lavage haute-pression","Gazole|E85|SP98|SP95","O"
"82000006","44.00302,1.35521","R","Rue de l'Abbaye","Montauban","82000","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","E10|Gazole|SP98|GPLc","O"
"82130002","44.07564,1.37073","R","Grande Rue d'Ardus","Lamothe-Capdeville","82130","00:00","23:59",,"Automate CB","E10|Gazole|SP98|SP95","O"
"81710001","43.58591,2.17207","R","11 Route de Toulouse","Saïx","81710","06:00","21:00",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Piste poids lourds|Vente de gaz domestique|Station de lavage|Relais colis|Automate CB","E10|Gazole|SP98","O"
"81120001","43.7722707555,2.18305676194","R","42 Avenue du Général de Gaulle","RéALMONT","81120","07:30","18:45","Samedi|Dimanche","Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage haute-pression|Station de gonflage|Piste poids lourds|Toilettes publiques|Vente de gaz domestique","E10|Gazole|SP98","O"
"81990003","43.8898386349,2.1683350268","R","1 rue d'al causse","PUYGOUZON","81990","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de pétrole lampant|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"81700002","43.56976,2.01676","R","24 Avenue de Castres","Puylaurens","81700","01:00","01:00","Dimanche","Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole","O"
"81600003","43.91259,1.90235","R","19 Avenue Rhin et Danube","Gaillac","81600","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL|Station de lavage","E10|Gazole|SP98|GPLc|SP95","O"
"81210001","43.6624,2.28259","R","52 Avenue de Castres","Roquecourbe","81210","07:00","19:00","Dimanche","Toilettes publiques|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage|Lavage haute-pression|Baie de service auto","Gazole|SP95","O"
"81100008","43.6239651881,2.21470382569","R","Lieu-Dit Plombières","CASTRES","81100","01:00","01:00",,"Station de lavage|Lavage multi-programmes|Lavage haute-pression|Vente de gaz domestique|Station de gonflage|Automate CB|Laverie|Boutique alimentaire|Restauration sur place|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"82100006","44.05722,1.10158","R","ZAC du Barraouet","Castelsarrasin","82100","01:00","01:00",,"Automate CB|Station de lavage","E10|Gazole|SP98|SP95","O"
"81250003","43.8833,2.47215","R","13 Avenue de Millau","Alban","81250","01:00","01:00","Dimanche","Bar|Carburant qualité supérieure|Piste poids lourds|Station de gonflage","Gazole|SP95","O"
"81000008","43.93096,2.16359","R","164 Avenue du Maréchal de Lattre de Tassigny","Albi","81000","07:00","19:30","Dimanche","Lavage multi-programmes|Lavage haute-pression|Baie de service auto|Automate CB|Boutique alimentaire","Gazole","O"
"81600005","43.89839,1.88599","R","90 Avenue Saint-Exupéry","GAILLAC","81600","07:00","20:00","Dimanche","Toilettes publiques|Station de gonflage|Station de lavage|Lavage multi-programmes|Baie de service auto|Location de véhicule","Gazole|SP98|SP95","O"
"81500005","46.15643,1.5671","R","Route de Caraman","LAVAUR","81500","01:00","01:00",,,"Gazole|SP98|SP95","O"
"81600004","43.88919,1.90967","A","zone de xansos route de Graulhet","BRENS","81600","07:00","18:45","Dimanche","Automate CB|Toilettes publiques|Espace bébé / change|Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"81430001","43.89489,2.34154","R","Route de Millau","Villefranche-d'Albigeois","81430","01:00","01:00",,,"Gazole|SP98|SP95","O"
"82100003","44.04315,1.10469","R","20 Avenue du Maréchal Leclerc","Castelsarrasin","82100","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98|GPLc","O"
"82150001","44.33699,1.01876","R","Avenue de Saint-Martin","Montaigu-de-Quercy","82150","01:00","01:00",,,"Gazole|SP98|SP95","O"
"81170001","44.0591444711,1.96600886236","R","ROUTE D ALBI","LIVERS-CAZELLES","81170","01:00","01:00",,"Toilettes publiques|Vente de gaz domestique|Boutique alimentaire|Vente de fioul domestique|Carburant qualité supérieure|Piste poids lourds|Automate CB|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Baie de service auto","","O"
"81290001","43.53886,2.26211","R","9 Boulevard Gambetta","LABRUGUIèRE","81290","01:00","01:00","Dimanche","Automate CB|Boutique non alimentaire|Carburant qualité supérieure|Lavage haute-pression|Station de gonflage|Baie de service auto|Vente de gaz domestique","Gazole|SP95","O"
"82100002","44.04702,1.11727","R","Route de Lafrançaise","CASTELSARRASIN","82100","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98","O"
"82000001","44.02541,1.33192","R","ROUTE DE BORDEAUX","Montauban","82000","01:00","01:00",,"Vente de gaz domestique|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Station de gonflage|Piste poids lourds|Toilettes publiques","E10|Gazole|SP98","O"
"81100006","43.5924452724,2.2549380862","R","RUE FRANCOIS COUPERIN,C.C LAMEILHE","CASTRES","81100","01:00","01:00",,"Automate CB|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage multi-programmes|Laverie","E10|Gazole|SP98|SP95","O"
"81160001","43.9503922196,2.20999332738","R","6, avenue Alphonse Pacifique","SAINT- JUERY","81160","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Vente de gaz domestique|Automate CB|Aire de camping-cars|Piste poids lourds","Gazole|SP98|SP95","O"
"81000004","43.91954,2.13176","R","120 Avenue François Verdier","Albi","81000","07:30","20:00",,"Automate CB|Toilettes publiques|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Relais colis|Vente de gaz domestique|Station de gonflage|Baie de service auto","E10|Gazole|SP98|GPLc","O"
"81310001","43.84951,1.7969","R","ROUTE DE TOULOUSE","Lisle-sur-Tarn","81310","07:00","19:30","Dimanche","Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98","O"
"81990002","43.91193,2.12657","R","Chemin de Cap Long","Le Sequestre","81990","01:00","01:00",,"Automate CB|Vente de gaz domestique","E10|Gazole|SP98|SP95","O"
"81400003","44.03191,2.15725","R","96 Avenue d'Albi","Blaye-les-Mines","81400","01:00","01:00",,,"","O"
"82110001","44.2610560858,1.14482048044","R","Lieu dit Aulery","LAUZERTE","82110","01:00","01:00",,"Automate CB|Boutique non alimentaire|Vente de gaz domestique|Piste poids lourds","E10|Gazole|SP95","O"
"81000005","43.92154,2.16642","R","246 Avenue Colonel Teyssier","Albi","81000","01:00","01:00",,,"E10|Gazole|SP98","O"
"81100004","43.60678,2.24535","R","BOULEVARD CARNOT","Castres","81100","01:00","01:00",,,"E10|Gazole|SP98","O"
